forecast_date,location,target,type,quantile,target_end_date,value
2020-07-20,50,1 wk ahead cum death,quantile,0.2,2020-07-25,56.0
2020-07-20,51,1 wk ahead cum death,quantile,0.2,2020-07-25,2067.0
2020-07-20,53,1 wk ahead cum death,quantile,0.2,2020-07-25,1485.0
2020-07-20,54,1 wk ahead cum death,quantile,0.2,2020-07-25,101.0
2020-07-20,55,1 wk ahead cum death,quantile,0.2,2020-07-25,853.0
2020-07-20,56,1 wk ahead cum death,quantile,0.2,2020-07-25,25.0
2020-07-20,US,1 wk ahead cum death,quantile,0.2,2020-07-25,143434.0
2020-07-20,01,1 wk ahead cum death,quantile,0.25,2020-07-25,1359.0
2020-07-20,02,1 wk ahead cum death,quantile,0.25,2020-07-25,19.0
2020-07-20,04,1 wk ahead cum death,quantile,0.25,2020-07-25,3027.0
2020-07-20,05,1 wk ahead cum death,quantile,0.25,2020-07-25,384.0
2020-07-20,06,1 wk ahead cum death,quantile,0.25,2020-07-25,8028.0
2020-07-20,08,1 wk ahead cum death,quantile,0.25,2020-07-25,1760.0
2020-07-20,09,1 wk ahead cum death,quantile,0.25,2020-07-25,4405.0
2020-07-20,10,1 wk ahead cum death,quantile,0.25,2020-07-25,524.0
2020-07-20,11,1 wk ahead cum death,quantile,0.25,2020-07-25,582.0
2020-07-20,12,1 wk ahead cum death,quantile,0.25,2020-07-25,5370.0
2020-07-20,13,1 wk ahead cum death,quantile,0.25,2020-07-25,3237.0
2020-07-20,15,1 wk ahead cum death,quantile,0.25,2020-07-25,25.0
2020-07-20,16,1 wk ahead cum death,quantile,0.25,2020-07-25,126.0
2020-07-20,17,1 wk ahead cum death,quantile,0.25,2020-07-25,7546.0
2020-07-20,18,1 wk ahead cum death,quantile,0.25,2020-07-25,2850.0
2020-07-20,19,1 wk ahead cum death,quantile,0.25,2020-07-25,805.0
2020-07-20,20,1 wk ahead cum death,quantile,0.25,2020-07-25,320.0
2020-07-20,21,1 wk ahead cum death,quantile,0.25,2020-07-25,693.0
2020-07-20,22,1 wk ahead cum death,quantile,0.25,2020-07-25,3620.0
2020-07-20,23,1 wk ahead cum death,quantile,0.25,2020-07-25,119.0
2020-07-20,24,1 wk ahead cum death,quantile,0.25,2020-07-25,3407.0
2020-07-20,25,1 wk ahead cum death,quantile,0.25,2020-07-25,8489.0
2020-07-20,26,1 wk ahead cum death,quantile,0.25,2020-07-25,6394.0
2020-07-20,27,1 wk ahead cum death,quantile,0.25,2020-07-25,1595.0
2020-07-20,28,1 wk ahead cum death,quantile,0.25,2020-07-25,1419.0
2020-07-20,29,1 wk ahead cum death,quantile,0.25,2020-07-25,1160.0
2020-07-20,30,1 wk ahead cum death,quantile,0.25,2020-07-25,41.0
2020-07-20,31,1 wk ahead cum death,quantile,0.25,2020-07-25,306.0
2020-07-20,32,1 wk ahead cum death,quantile,0.25,2020-07-25,684.0
2020-07-20,33,1 wk ahead cum death,quantile,0.25,2020-07-25,401.0
2020-07-20,34,1 wk ahead cum death,quantile,0.25,2020-07-25,15811.0
2020-07-20,35,1 wk ahead cum death,quantile,0.25,2020-07-25,583.0
2020-07-20,36,1 wk ahead cum death,quantile,0.25,2020-07-25,32574.0
2020-07-20,37,1 wk ahead cum death,quantile,0.25,2020-07-25,1711.0
2020-07-20,38,1 wk ahead cum death,quantile,0.25,2020-07-25,94.0
2020-07-20,39,1 wk ahead cum death,quantile,0.25,2020-07-25,3232.0
2020-07-20,40,1 wk ahead cum death,quantile,0.25,2020-07-25,465.0
2020-07-20,41,1 wk ahead cum death,quantile,0.25,2020-07-25,278.0
2020-07-20,42,1 wk ahead cum death,quantile,0.25,2020-07-25,7067.0
2020-07-20,44,1 wk ahead cum death,quantile,0.25,2020-07-25,997.0
2020-07-20,45,1 wk ahead cum death,quantile,0.25,2020-07-25,1281.0
2020-07-20,46,1 wk ahead cum death,quantile,0.25,2020-07-25,122.0
2020-07-20,47,1 wk ahead cum death,quantile,0.25,2020-07-25,922.0
2020-07-20,48,1 wk ahead cum death,quantile,0.25,2020-07-25,4426.0
2020-07-20,49,1 wk ahead cum death,quantile,0.25,2020-07-25,263.0
2020-07-20,50,1 wk ahead cum death,quantile,0.25,2020-07-25,56.0
2020-07-20,51,1 wk ahead cum death,quantile,0.25,2020-07-25,2070.0
2020-07-20,53,1 wk ahead cum death,quantile,0.25,2020-07-25,1488.0
2020-07-20,54,1 wk ahead cum death,quantile,0.25,2020-07-25,101.0
2020-07-20,55,1 wk ahead cum death,quantile,0.25,2020-07-25,854.0
2020-07-20,56,1 wk ahead cum death,quantile,0.25,2020-07-25,25.0
2020-07-20,US,1 wk ahead cum death,quantile,0.25,2020-07-25,143579.0
2020-07-20,01,1 wk ahead cum death,quantile,0.3,2020-07-25,1364.0
2020-07-20,02,1 wk ahead cum death,quantile,0.3,2020-07-25,19.0
2020-07-20,04,1 wk ahead cum death,quantile,0.3,2020-07-25,3048.0
2020-07-20,05,1 wk ahead cum death,quantile,0.3,2020-07-25,386.0
2020-07-20,06,1 wk ahead cum death,quantile,0.3,2020-07-25,8045.0
2020-07-20,08,1 wk ahead cum death,quantile,0.3,2020-07-25,1760.0
2020-07-20,09,1 wk ahead cum death,quantile,0.3,2020-07-25,4406.0
2020-07-20,10,1 wk ahead cum death,quantile,0.3,2020-07-25,525.0
2020-07-20,11,1 wk ahead cum death,quantile,0.3,2020-07-25,582.0
2020-07-20,12,1 wk ahead cum death,quantile,0.3,2020-07-25,5400.0
2020-07-20,13,1 wk ahead cum death,quantile,0.3,2020-07-25,3242.0
2020-07-20,15,1 wk ahead cum death,quantile,0.3,2020-07-25,25.0
2020-07-20,16,1 wk ahead cum death,quantile,0.3,2020-07-25,127.0
2020-07-20,17,1 wk ahead cum death,quantile,0.3,2020-07-25,7550.0
2020-07-20,18,1 wk ahead cum death,quantile,0.3,2020-07-25,2852.0
2020-07-20,19,1 wk ahead cum death,quantile,0.3,2020-07-25,806.0
2020-07-20,20,1 wk ahead cum death,quantile,0.3,2020-07-25,320.0
2020-07-20,21,1 wk ahead cum death,quantile,0.3,2020-07-25,695.0
2020-07-20,22,1 wk ahead cum death,quantile,0.3,2020-07-25,3624.0
2020-07-20,23,1 wk ahead cum death,quantile,0.3,2020-07-25,119.0
2020-07-20,24,1 wk ahead cum death,quantile,0.3,2020-07-25,3409.0
2020-07-20,25,1 wk ahead cum death,quantile,0.3,2020-07-25,8492.0
2020-07-20,26,1 wk ahead cum death,quantile,0.3,2020-07-25,6397.0
2020-07-20,27,1 wk ahead cum death,quantile,0.3,2020-07-25,1596.0
2020-07-20,28,1 wk ahead cum death,quantile,0.3,2020-07-25,1423.0
2020-07-20,29,1 wk ahead cum death,quantile,0.3,2020-07-25,1162.0
2020-07-20,30,1 wk ahead cum death,quantile,0.3,2020-07-25,42.0
2020-07-20,31,1 wk ahead cum death,quantile,0.3,2020-07-25,307.0
2020-07-20,32,1 wk ahead cum death,quantile,0.3,2020-07-25,687.0
2020-07-20,33,1 wk ahead cum death,quantile,0.3,2020-07-25,402.0
2020-07-20,34,1 wk ahead cum death,quantile,0.3,2020-07-25,15820.0
2020-07-20,35,1 wk ahead cum death,quantile,0.3,2020-07-25,584.0
2020-07-20,36,1 wk ahead cum death,quantile,0.3,2020-07-25,32579.0
2020-07-20,37,1 wk ahead cum death,quantile,0.3,2020-07-25,1715.0
2020-07-20,38,1 wk ahead cum death,quantile,0.3,2020-07-25,94.0
2020-07-20,39,1 wk ahead cum death,quantile,0.3,2020-07-25,3236.0
2020-07-20,40,1 wk ahead cum death,quantile,0.3,2020-07-25,466.0
2020-07-20,41,1 wk ahead cum death,quantile,0.3,2020-07-25,279.0
2020-07-20,42,1 wk ahead cum death,quantile,0.3,2020-07-25,7071.0
2020-07-20,44,1 wk ahead cum death,quantile,0.3,2020-07-25,997.0
2020-07-20,45,1 wk ahead cum death,quantile,0.3,2020-07-25,1288.0
2020-07-20,46,1 wk ahead cum death,quantile,0.3,2020-07-25,123.0
2020-07-20,47,1 wk ahead cum death,quantile,0.3,2020-07-25,927.0
2020-07-20,48,1 wk ahead cum death,quantile,0.3,2020-07-25,4455.0
2020-07-20,49,1 wk ahead cum death,quantile,0.3,2020-07-25,265.0
2020-07-20,50,1 wk ahead cum death,quantile,0.3,2020-07-25,56.0
2020-07-20,51,1 wk ahead cum death,quantile,0.3,2020-07-25,2072.0
2020-07-20,53,1 wk ahead cum death,quantile,0.3,2020-07-25,1490.0
2020-07-20,54,1 wk ahead cum death,quantile,0.3,2020-07-25,101.0
2020-07-20,55,1 wk ahead cum death,quantile,0.3,2020-07-25,854.0
2020-07-20,56,1 wk ahead cum death,quantile,0.3,2020-07-25,26.0
2020-07-20,US,1 wk ahead cum death,quantile,0.3,2020-07-25,143714.0
2020-07-20,01,1 wk ahead cum death,quantile,0.35,2020-07-25,1369.0
2020-07-20,02,1 wk ahead cum death,quantile,0.35,2020-07-25,20.0
2020-07-20,04,1 wk ahead cum death,quantile,0.35,2020-07-25,3070.0
2020-07-20,05,1 wk ahead cum death,quantile,0.35,2020-07-25,388.0
2020-07-20,06,1 wk ahead cum death,quantile,0.35,2020-07-25,8063.0
2020-07-20,08,1 wk ahead cum death,quantile,0.35,2020-07-25,1761.0
2020-07-20,09,1 wk ahead cum death,quantile,0.35,2020-07-25,4406.0
2020-07-20,10,1 wk ahead cum death,quantile,0.35,2020-07-25,525.0
2020-07-20,11,1 wk ahead cum death,quantile,0.35,2020-07-25,582.0
2020-07-20,12,1 wk ahead cum death,quantile,0.35,2020-07-25,5427.0
2020-07-20,13,1 wk ahead cum death,quantile,0.35,2020-07-25,3247.0
2020-07-20,15,1 wk ahead cum death,quantile,0.35,2020-07-25,26.0
2020-07-20,16,1 wk ahead cum death,quantile,0.35,2020-07-25,128.0
2020-07-20,17,1 wk ahead cum death,quantile,0.35,2020-07-25,7553.0
2020-07-20,18,1 wk ahead cum death,quantile,0.35,2020-07-25,2854.0
2020-07-20,19,1 wk ahead cum death,quantile,0.35,2020-07-25,807.0
2020-07-20,20,1 wk ahead cum death,quantile,0.35,2020-07-25,321.0
2020-07-20,21,1 wk ahead cum death,quantile,0.35,2020-07-25,697.0
2020-07-20,22,1 wk ahead cum death,quantile,0.35,2020-07-25,3629.0
2020-07-20,23,1 wk ahead cum death,quantile,0.35,2020-07-25,120.0
2020-07-20,24,1 wk ahead cum death,quantile,0.35,2020-07-25,3411.0
2020-07-20,25,1 wk ahead cum death,quantile,0.35,2020-07-25,8496.0
2020-07-20,26,1 wk ahead cum death,quantile,0.35,2020-07-25,6399.0
2020-07-20,27,1 wk ahead cum death,quantile,0.35,2020-07-25,1597.0
2020-07-20,28,1 wk ahead cum death,quantile,0.35,2020-07-25,1426.0
2020-07-20,29,1 wk ahead cum death,quantile,0.35,2020-07-25,1163.0
2020-07-20,30,1 wk ahead cum death,quantile,0.35,2020-07-25,43.0
2020-07-20,31,1 wk ahead cum death,quantile,0.35,2020-07-25,307.0
2020-07-20,32,1 wk ahead cum death,quantile,0.35,2020-07-25,689.0
2020-07-20,33,1 wk ahead cum death,quantile,0.35,2020-07-25,402.0
2020-07-20,34,1 wk ahead cum death,quantile,0.35,2020-07-25,15827.0
2020-07-20,35,1 wk ahead cum death,quantile,0.35,2020-07-25,585.0
2020-07-20,36,1 wk ahead cum death,quantile,0.35,2020-07-25,32584.0
2020-07-20,37,1 wk ahead cum death,quantile,0.35,2020-07-25,1719.0
2020-07-20,38,1 wk ahead cum death,quantile,0.35,2020-07-25,94.0
2020-07-20,39,1 wk ahead cum death,quantile,0.35,2020-07-25,3239.0
2020-07-20,40,1 wk ahead cum death,quantile,0.35,2020-07-25,468.0
2020-07-20,41,1 wk ahead cum death,quantile,0.35,2020-07-25,281.0
2020-07-20,42,1 wk ahead cum death,quantile,0.35,2020-07-25,7074.0
2020-07-20,44,1 wk ahead cum death,quantile,0.35,2020-07-25,998.0
2020-07-20,45,1 wk ahead cum death,quantile,0.35,2020-07-25,1295.0
2020-07-20,46,1 wk ahead cum death,quantile,0.35,2020-07-25,124.0
2020-07-20,47,1 wk ahead cum death,quantile,0.35,2020-07-25,932.0
2020-07-20,48,1 wk ahead cum death,quantile,0.35,2020-07-25,4484.0
2020-07-20,49,1 wk ahead cum death,quantile,0.35,2020-07-25,266.0
2020-07-20,50,1 wk ahead cum death,quantile,0.35,2020-07-25,56.0
2020-07-20,51,1 wk ahead cum death,quantile,0.35,2020-07-25,2074.0
2020-07-20,53,1 wk ahead cum death,quantile,0.35,2020-07-25,1492.0
2020-07-20,54,1 wk ahead cum death,quantile,0.35,2020-07-25,101.0
2020-07-20,55,1 wk ahead cum death,quantile,0.35,2020-07-25,855.0
2020-07-20,56,1 wk ahead cum death,quantile,0.35,2020-07-25,26.0
2020-07-20,US,1 wk ahead cum death,quantile,0.35,2020-07-25,143853.0
2020-07-20,01,1 wk ahead cum death,quantile,0.4,2020-07-25,1375.0
2020-07-20,02,1 wk ahead cum death,quantile,0.4,2020-07-25,20.0
2020-07-20,04,1 wk ahead cum death,quantile,0.4,2020-07-25,3091.0
2020-07-20,05,1 wk ahead cum death,quantile,0.4,2020-07-25,389.0
2020-07-20,06,1 wk ahead cum death,quantile,0.4,2020-07-25,8080.0
2020-07-20,08,1 wk ahead cum death,quantile,0.4,2020-07-25,1762.0
2020-07-20,09,1 wk ahead cum death,quantile,0.4,2020-07-25,4407.0
2020-07-20,10,1 wk ahead cum death,quantile,0.4,2020-07-25,525.0
2020-07-20,11,1 wk ahead cum death,quantile,0.4,2020-07-25,583.0
2020-07-20,12,1 wk ahead cum death,quantile,0.4,2020-07-25,5452.0
2020-07-20,13,1 wk ahead cum death,quantile,0.4,2020-07-25,3252.0
2020-07-20,15,1 wk ahead cum death,quantile,0.4,2020-07-25,26.0
2020-07-20,16,1 wk ahead cum death,quantile,0.4,2020-07-25,129.0
2020-07-20,17,1 wk ahead cum death,quantile,0.4,2020-07-25,7558.0
2020-07-20,18,1 wk ahead cum death,quantile,0.4,2020-07-25,2856.0
2020-07-20,19,1 wk ahead cum death,quantile,0.4,2020-07-25,807.0
2020-07-20,20,1 wk ahead cum death,quantile,0.4,2020-07-25,322.0
2020-07-20,21,1 wk ahead cum death,quantile,0.4,2020-07-25,699.0
2020-07-20,22,1 wk ahead cum death,quantile,0.4,2020-07-25,3633.0
2020-07-20,23,1 wk ahead cum death,quantile,0.4,2020-07-25,120.0
2020-07-20,24,1 wk ahead cum death,quantile,0.4,2020-07-25,3413.0
2020-07-20,25,1 wk ahead cum death,quantile,0.4,2020-07-25,8499.0
2020-07-20,26,1 wk ahead cum death,quantile,0.4,2020-07-25,6401.0
2020-07-20,27,1 wk ahead cum death,quantile,0.4,2020-07-25,1598.0
2020-07-20,28,1 wk ahead cum death,quantile,0.4,2020-07-25,1430.0
2020-07-20,29,1 wk ahead cum death,quantile,0.4,2020-07-25,1165.0
2020-07-20,30,1 wk ahead cum death,quantile,0.4,2020-07-25,43.0
2020-07-20,31,1 wk ahead cum death,quantile,0.4,2020-07-25,308.0
2020-07-20,32,1 wk ahead cum death,quantile,0.4,2020-07-25,691.0
2020-07-20,33,1 wk ahead cum death,quantile,0.4,2020-07-25,402.0
2020-07-20,34,1 wk ahead cum death,quantile,0.4,2020-07-25,15834.0
2020-07-20,35,1 wk ahead cum death,quantile,0.4,2020-07-25,586.0
2020-07-20,36,1 wk ahead cum death,quantile,0.4,2020-07-25,32589.0
2020-07-20,37,1 wk ahead cum death,quantile,0.4,2020-07-25,1723.0
2020-07-20,38,1 wk ahead cum death,quantile,0.4,2020-07-25,95.0
2020-07-20,39,1 wk ahead cum death,quantile,0.4,2020-07-25,3243.0
2020-07-20,40,1 wk ahead cum death,quantile,0.4,2020-07-25,469.0
2020-07-20,41,1 wk ahead cum death,quantile,0.4,2020-07-25,282.0
2020-07-20,42,1 wk ahead cum death,quantile,0.4,2020-07-25,7078.0
2020-07-20,44,1 wk ahead cum death,quantile,0.4,2020-07-25,998.0
2020-07-20,45,1 wk ahead cum death,quantile,0.4,2020-07-25,1303.0
2020-07-20,46,1 wk ahead cum death,quantile,0.4,2020-07-25,124.0
2020-07-20,47,1 wk ahead cum death,quantile,0.4,2020-07-25,936.0
2020-07-20,48,1 wk ahead cum death,quantile,0.4,2020-07-25,4508.0
2020-07-20,49,1 wk ahead cum death,quantile,0.4,2020-07-25,267.0
2020-07-20,50,1 wk ahead cum death,quantile,0.4,2020-07-25,56.0
2020-07-20,51,1 wk ahead cum death,quantile,0.4,2020-07-25,2077.0
2020-07-20,53,1 wk ahead cum death,quantile,0.4,2020-07-25,1495.0
2020-07-20,54,1 wk ahead cum death,quantile,0.4,2020-07-25,101.0
2020-07-20,55,1 wk ahead cum death,quantile,0.4,2020-07-25,856.0
2020-07-20,56,1 wk ahead cum death,quantile,0.4,2020-07-25,26.0
2020-07-20,US,1 wk ahead cum death,quantile,0.4,2020-07-25,143976.0
2020-07-20,01,1 wk ahead cum death,quantile,0.45,2020-07-25,1381.0
2020-07-20,02,1 wk ahead cum death,quantile,0.45,2020-07-25,20.0
2020-07-20,04,1 wk ahead cum death,quantile,0.45,2020-07-25,3114.0
2020-07-20,05,1 wk ahead cum death,quantile,0.45,2020-07-25,391.0
2020-07-20,06,1 wk ahead cum death,quantile,0.45,2020-07-25,8101.0
2020-07-20,08,1 wk ahead cum death,quantile,0.45,2020-07-25,1763.0
2020-07-20,09,1 wk ahead cum death,quantile,0.45,2020-07-25,4408.0
2020-07-20,10,1 wk ahead cum death,quantile,0.45,2020-07-25,525.0
2020-07-20,11,1 wk ahead cum death,quantile,0.45,2020-07-25,583.0
2020-07-20,12,1 wk ahead cum death,quantile,0.45,2020-07-25,5479.0
2020-07-20,13,1 wk ahead cum death,quantile,0.45,2020-07-25,3257.0
2020-07-20,15,1 wk ahead cum death,quantile,0.45,2020-07-25,26.0
2020-07-20,16,1 wk ahead cum death,quantile,0.45,2020-07-25,130.0
2020-07-20,17,1 wk ahead cum death,quantile,0.45,2020-07-25,7562.0
2020-07-20,18,1 wk ahead cum death,quantile,0.45,2020-07-25,2858.0
2020-07-20,19,1 wk ahead cum death,quantile,0.45,2020-07-25,808.0
2020-07-20,20,1 wk ahead cum death,quantile,0.45,2020-07-25,323.0
2020-07-20,21,1 wk ahead cum death,quantile,0.45,2020-07-25,701.0
2020-07-20,22,1 wk ahead cum death,quantile,0.45,2020-07-25,3638.0
2020-07-20,23,1 wk ahead cum death,quantile,0.45,2020-07-25,120.0
2020-07-20,24,1 wk ahead cum death,quantile,0.45,2020-07-25,3415.0
2020-07-20,25,1 wk ahead cum death,quantile,0.45,2020-07-25,8502.0
2020-07-20,26,1 wk ahead cum death,quantile,0.45,2020-07-25,6403.0
2020-07-20,27,1 wk ahead cum death,quantile,0.45,2020-07-25,1599.0
2020-07-20,28,1 wk ahead cum death,quantile,0.45,2020-07-25,1433.0
2020-07-20,29,1 wk ahead cum death,quantile,0.45,2020-07-25,1166.0
2020-07-20,30,1 wk ahead cum death,quantile,0.45,2020-07-25,44.0
2020-07-20,31,1 wk ahead cum death,quantile,0.45,2020-07-25,309.0
2020-07-20,32,1 wk ahead cum death,quantile,0.45,2020-07-25,693.0
2020-07-20,33,1 wk ahead cum death,quantile,0.45,2020-07-25,403.0
2020-07-20,34,1 wk ahead cum death,quantile,0.45,2020-07-25,15841.0
2020-07-20,35,1 wk ahead cum death,quantile,0.45,2020-07-25,587.0
2020-07-20,36,1 wk ahead cum death,quantile,0.45,2020-07-25,32593.0
2020-07-20,37,1 wk ahead cum death,quantile,0.45,2020-07-25,1727.0
2020-07-20,38,1 wk ahead cum death,quantile,0.45,2020-07-25,95.0
2020-07-20,39,1 wk ahead cum death,quantile,0.45,2020-07-25,3248.0
2020-07-20,40,1 wk ahead cum death,quantile,0.45,2020-07-25,470.0
2020-07-20,41,1 wk ahead cum death,quantile,0.45,2020-07-25,283.0
2020-07-20,42,1 wk ahead cum death,quantile,0.45,2020-07-25,7082.0
2020-07-20,44,1 wk ahead cum death,quantile,0.45,2020-07-25,999.0
2020-07-20,45,1 wk ahead cum death,quantile,0.45,2020-07-25,1310.0
2020-07-20,46,1 wk ahead cum death,quantile,0.45,2020-07-25,125.0
2020-07-20,47,1 wk ahead cum death,quantile,0.45,2020-07-25,941.0
2020-07-20,48,1 wk ahead cum death,quantile,0.45,2020-07-25,4540.0
2020-07-20,49,1 wk ahead cum death,quantile,0.45,2020-07-25,269.0
2020-07-20,50,1 wk ahead cum death,quantile,0.45,2020-07-25,56.0
2020-07-20,51,1 wk ahead cum death,quantile,0.45,2020-07-25,2080.0
2020-07-20,53,1 wk ahead cum death,quantile,0.45,2020-07-25,1497.0
2020-07-20,54,1 wk ahead cum death,quantile,0.45,2020-07-25,102.0
2020-07-20,55,1 wk ahead cum death,quantile,0.45,2020-07-25,857.0
2020-07-20,56,1 wk ahead cum death,quantile,0.45,2020-07-25,26.0
2020-07-20,US,1 wk ahead cum death,quantile,0.45,2020-07-25,144104.0
2020-07-20,01,1 wk ahead cum death,quantile,0.5,2020-07-25,1387.0
2020-07-20,02,1 wk ahead cum death,quantile,0.5,2020-07-25,21.0
2020-07-20,04,1 wk ahead cum death,quantile,0.5,2020-07-25,3136.0
2020-07-20,05,1 wk ahead cum death,quantile,0.5,2020-07-25,393.0
2020-07-20,06,1 wk ahead cum death,quantile,0.5,2020-07-25,8120.0
2020-07-20,08,1 wk ahead cum death,quantile,0.5,2020-07-25,1764.0
2020-07-20,09,1 wk ahead cum death,quantile,0.5,2020-07-25,4408.0
2020-07-20,10,1 wk ahead cum death,quantile,0.5,2020-07-25,526.0
2020-07-20,11,1 wk ahead cum death,quantile,0.5,2020-07-25,584.0
2020-07-20,12,1 wk ahead cum death,quantile,0.5,2020-07-25,5507.0
2020-07-20,13,1 wk ahead cum death,quantile,0.5,2020-07-25,3263.0
2020-07-20,15,1 wk ahead cum death,quantile,0.5,2020-07-25,27.0
2020-07-20,16,1 wk ahead cum death,quantile,0.5,2020-07-25,130.0
2020-07-20,17,1 wk ahead cum death,quantile,0.5,2020-07-25,7567.0
2020-07-20,18,1 wk ahead cum death,quantile,0.5,2020-07-25,2860.0
2020-07-20,19,1 wk ahead cum death,quantile,0.5,2020-07-25,809.0
2020-07-20,20,1 wk ahead cum death,quantile,0.5,2020-07-25,323.0
2020-07-20,21,1 wk ahead cum death,quantile,0.5,2020-07-25,703.0
2020-07-20,22,1 wk ahead cum death,quantile,0.5,2020-07-25,3643.0
2020-07-20,23,1 wk ahead cum death,quantile,0.5,2020-07-25,121.0
2020-07-20,24,1 wk ahead cum death,quantile,0.5,2020-07-25,3416.0
2020-07-20,25,1 wk ahead cum death,quantile,0.5,2020-07-25,8506.0
2020-07-20,26,1 wk ahead cum death,quantile,0.5,2020-07-25,6405.0
2020-07-20,27,1 wk ahead cum death,quantile,0.5,2020-07-25,1600.0
2020-07-20,28,1 wk ahead cum death,quantile,0.5,2020-07-25,1437.0
2020-07-20,29,1 wk ahead cum death,quantile,0.5,2020-07-25,1168.0
2020-07-20,30,1 wk ahead cum death,quantile,0.5,2020-07-25,45.0
2020-07-20,31,1 wk ahead cum death,quantile,0.5,2020-07-25,310.0
2020-07-20,32,1 wk ahead cum death,quantile,0.5,2020-07-25,696.0
2020-07-20,33,1 wk ahead cum death,quantile,0.5,2020-07-25,403.0
2020-07-20,34,1 wk ahead cum death,quantile,0.5,2020-07-25,15849.0
2020-07-20,35,1 wk ahead cum death,quantile,0.5,2020-07-25,588.0
2020-07-20,36,1 wk ahead cum death,quantile,0.5,2020-07-25,32599.0
2020-07-20,37,1 wk ahead cum death,quantile,0.5,2020-07-25,1731.0
2020-07-20,38,1 wk ahead cum death,quantile,0.5,2020-07-25,95.0
2020-07-20,39,1 wk ahead cum death,quantile,0.5,2020-07-25,3252.0
2020-07-20,40,1 wk ahead cum death,quantile,0.5,2020-07-25,472.0
2020-07-20,41,1 wk ahead cum death,quantile,0.5,2020-07-25,284.0
2020-07-20,42,1 wk ahead cum death,quantile,0.5,2020-07-25,7086.0
2020-07-20,44,1 wk ahead cum death,quantile,0.5,2020-07-25,1000.0
2020-07-20,45,1 wk ahead cum death,quantile,0.5,2020-07-25,1318.0
2020-07-20,46,1 wk ahead cum death,quantile,0.5,2020-07-25,126.0
2020-07-20,47,1 wk ahead cum death,quantile,0.5,2020-07-25,946.0
2020-07-20,48,1 wk ahead cum death,quantile,0.5,2020-07-25,4571.0
2020-07-20,49,1 wk ahead cum death,quantile,0.5,2020-07-25,270.0
2020-07-20,50,1 wk ahead cum death,quantile,0.5,2020-07-25,56.0
2020-07-20,51,1 wk ahead cum death,quantile,0.5,2020-07-25,2082.0
2020-07-20,53,1 wk ahead cum death,quantile,0.5,2020-07-25,1499.0
2020-07-20,54,1 wk ahead cum death,quantile,0.5,2020-07-25,102.0
2020-07-20,55,1 wk ahead cum death,quantile,0.5,2020-07-25,858.0
2020-07-20,56,1 wk ahead cum death,quantile,0.5,2020-07-25,26.0
2020-07-20,US,1 wk ahead cum death,quantile,0.5,2020-07-25,144250.0
2020-07-20,01,1 wk ahead cum death,quantile,0.55,2020-07-25,1394.0
2020-07-20,02,1 wk ahead cum death,quantile,0.55,2020-07-25,21.0
2020-07-20,04,1 wk ahead cum death,quantile,0.55,2020-07-25,3162.0
2020-07-20,05,1 wk ahead cum death,quantile,0.55,2020-07-25,395.0
2020-07-20,06,1 wk ahead cum death,quantile,0.55,2020-07-25,8142.0
2020-07-20,08,1 wk ahead cum death,quantile,0.55,2020-07-25,1765.0
2020-07-20,09,1 wk ahead cum death,quantile,0.55,2020-07-25,4409.0
2020-07-20,10,1 wk ahead cum death,quantile,0.55,2020-07-25,526.0
